object_id,object_no,source_type,source_snapshot_id,current_version_boundary_snapshot_id,identity_confirmed,rule_verified,rule_unresolved_fields,source_slug,source_name,source_tier,source_size,source_tags,source_relation_count,source_stall_ids,local_shop_count,local_shop_ids,primary_enchant,pet_id,pet_name,source_url,source_effect,design_note,owner_hero_id,catalog_status,build_tags,tag_references
bz_van_301,301,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-g4vvkglpx9tb8bsjpyf6bwv8wz,古董商的包裹,silver,Medium,"package, medium, silver, the-antiquarian",2,"merchant_the-antiquarian, merchant_silvia",2,"elem_冰, role_经济",Shiny,pal_301,古董中兽,https://bazaardb.gg/card/g4vvkglpx9tb8bsjpyf6bwv8wz/%E5%8F%A4%E8%91%A3%E5%95%86%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给古董商时，获得一件附魔的来自任意英雄的中型遗物物品和2经验值,BazaarDB Patch 16.2 商人包卡；归属 The Antiquarian，品质 白银，占格 Medium。,,reference_reserved,,
bz_van_302,302,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-189qq1qtqht3wfq4c127lhxl7kl,古董商的包裹,silver,Small,"package, small, silver, the-antiquarian",2,"merchant_the-antiquarian, merchant_silvia",2,"elem_冰, role_经济",Heavy,pal_302,古董小兽,https://bazaardb.gg/card/189qq1qtqht3wfq4c127lhxl7kl/%E5%8F%A4%E8%91%A3%E5%95%86%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给古董商时，获得一件来自任意英雄的附魔小型遗物物品和2经验值,BazaarDB Patch 16.2 商人包卡；归属 The Antiquarian，品质 白银，占格 Small。,,reference_reserved,,
bz_van_303,303,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-33g6mpvd8hzb4q8v9pl2mykw5b,吉娜的包裹,bronze,Small,"package, small, bronze, kina",2,"merchant_kina, merchant_curio",2,"elem_草, elem_冰",Heavy,pal_303,吉娜小兽,https://bazaardb.gg/card/33g6mpvd8hzb4q8v9pl2mykw5b/%E5%90%89%E5%A8%9C%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给吉娜时，获得一件附魔的小型非武器物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Kina，品质 青铜，占格 Small。,,reference_reserved,,
bz_van_304,304,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-fg7hq22jf8x8kxv1v4v45v2cbb,吉娜的包裹,silver,Large,"package, large, silver, kina",2,"merchant_kina, merchant_silvia",2,"elem_冰, role_经济",Heavy,pal_304,吉娜大兽,https://bazaardb.gg/card/fg7hq22jf8x8kxv1v4v45v2cbb/%E5%90%89%E5%A8%9C%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给吉娜时，获得一件附魔大型非武器物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Kina，品质 白银，占格 Large。,,reference_reserved,,
bz_van_305,305,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-zkvfkgt2s0lm5lnyv374g6g2zf,吉娜的包裹,bronze,Medium,"package, medium, bronze, kina",2,"merchant_kina, merchant_curio",2,"elem_草, elem_冰",Heavy,pal_305,吉娜中兽,https://bazaardb.gg/card/zkvfkgt2s0lm5lnyv374g6g2zf/%E5%90%89%E5%A8%9C%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给吉娜时，获得一件附魔中型非武器物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Kina，品质 青铜，占格 Medium。,,reference_reserved,,
bz_van_306,306,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-dkw1847l39701nps9b3t1kygvj,塔季扬娜的包裹,silver,Medium,"package, medium, silver, tatiana",2,"merchant_tatiana, merchant_silvia",2,"role_经济, role_重甲抗压",Heavy,pal_306,塔季中兽,https://bazaardb.gg/card/dkw1847l39701nps9b3t1kygvj/%E5%A1%94%E5%AD%A3%E6%89%AC%E5%A8%9C%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给塔季扬娜时，获得一件来自任意英雄的附魔中型玩具物品和2经验值,BazaarDB Patch 16.2 商人包卡；归属 Tatiana，品质 白银，占格 Medium。,,reference_reserved,,
bz_van_307,307,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-nbv09z89wvw2883h5x77pljfgp,塔季扬娜的包裹,silver,Large,"package, large, silver, tatiana",2,"merchant_tatiana, merchant_silvia",2,"role_经济, role_重甲抗压",Golden,pal_307,塔季大兽,https://bazaardb.gg/card/nbv09z89wvw2883h5x77pljfgp/%E5%A1%94%E5%AD%A3%E6%89%AC%E5%A8%9C%E7%9A%84%E5%8C%85%E8%A3%B9,"When you sell this to Tatiana, get an Enchanted large Toy from any Hero item and 2 XP",BazaarDB Patch 16.2 商人包卡；归属 Tatiana，品质 白银，占格 Large。,,reference_reserved,,
bz_van_308,308,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-qkm34wg75xdg06cw6zy6bd0gxq,塔季扬娜的包裹,silver,Small,"package, small, silver, tatiana",2,"merchant_tatiana, merchant_silvia",2,"role_经济, role_重甲抗压",Shiny,pal_308,塔季小兽,https://bazaardb.gg/card/qkm34wg75xdg06cw6zy6bd0gxq/%E5%A1%94%E5%AD%A3%E6%89%AC%E5%A8%9C%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给塔季扬娜时，获得一件来自任意英雄的附魔小型玩具物品和2经验值,BazaarDB Patch 16.2 商人包卡；归属 Tatiana，品质 白银，占格 Small。,,reference_reserved,,
bz_van_309,309,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-dfkspdnf3pqwszc2b806tdc6nb,奥利恩的包裹,bronze,Medium,"package, medium, bronze, orion",2,"merchant_orion, merchant_curio",2,"elem_草, role_远点压制",Shiny,pal_309,奥利中兽,https://bazaardb.gg/card/dfkspdnf3pqwszc2b806tdc6nb/%E5%A5%A5%E5%88%A9%E6%81%A9%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给奥利恩时，获得一件附魔中型工具物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Orion，品质 青铜，占格 Medium。,,reference_reserved,,
bz_van_310,310,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-17h0z69n2mqbczxptgnw7tl7pkq,奥利恩的包裹,bronze,Small,"package, small, bronze, orion",2,"merchant_orion, merchant_curio",2,"elem_草, role_远点压制",Shiny,pal_310,奥利小兽,https://bazaardb.gg/card/17h0z69n2mqbczxptgnw7tl7pkq/%E5%A5%A5%E5%88%A9%E6%81%A9%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给奥利恩时，获得一件附魔小型工具物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Orion，品质 青铜，占格 Small。,,reference_reserved,,
bz_van_311,311,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-dylnnqgn7f1nqzl8j6cd6lg1pd,安德的包裹,silver,Large,"package, large, silver, ande",2,"merchant_ande, merchant_silvia",2,"elem_火, role_经济",Heavy,pal_311,安德大兽,https://bazaardb.gg/card/dylnnqgn7f1nqzl8j6cd6lg1pd/%E5%AE%89%E5%BE%B7%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给安德时，获得一件附魔小型物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Ande，品质 白银，占格 Large。,,reference_reserved,,
bz_van_312,312,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-qd5w22vt5vwz5dffv220bkv62g,安德的包裹,bronze,Small,"package, small, bronze, ande",2,"merchant_ande, merchant_curio",2,"elem_火, elem_草",Shiny,pal_312,安德小兽,https://bazaardb.gg/card/qd5w22vt5vwz5dffv220bkv62g/%E5%AE%89%E5%BE%B7%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给安德时，获得一件附魔小型物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Ande，品质 青铜，占格 Small。,,reference_reserved,,
bz_van_313,313,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-zdc19wy9j399gqbx2vglkqn3sm,安德的包裹,bronze,Medium,"package, medium, bronze, ande",2,"merchant_ande, merchant_curio",2,"elem_火, elem_草",Heavy,pal_313,安德中兽,https://bazaardb.gg/card/zdc19wy9j399gqbx2vglkqn3sm/%E5%AE%89%E5%BE%B7%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给安德时，获得一件附魔小型物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Ande，品质 青铜，占格 Medium。,,reference_reserved,,
bz_van_314,314,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-9t7m49cvv0459n19tb0mwn0hj1,寇特的包裹,silver,Large,"package, large, silver, colt",2,"merchant_colt, merchant_silvia",2,"role_经济, role_机动",Shiny,pal_314,寇特大兽,https://bazaardb.gg/card/9t7m49cvv0459n19tb0mwn0hj1/%E5%AF%87%E7%89%B9%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给寇特时，获得一件附魔的大型弹药物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Colt，品质 白银，占格 Large。,,reference_reserved,,
bz_van_315,315,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-jl553m7s0ky15f5m5klcd7s4k3,寇特的包裹,bronze,Small,"package, small, bronze, colt",2,"merchant_colt, merchant_curio",2,"elem_草, role_机动",Heavy,pal_315,寇特小兽,https://bazaardb.gg/card/jl553m7s0ky15f5m5klcd7s4k3/%E5%AF%87%E7%89%B9%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给寇特时，获得一件附魔的小型弹药物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Colt，品质 青铜，占格 Small。,,reference_reserved,,
bz_van_316,316,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-vq31zvwb1bk8zwc8qw42k12z7g,寇特的包裹,bronze,Medium,"package, medium, bronze, colt",2,"merchant_colt, merchant_curio",2,"elem_草, role_机动",Shiny,pal_316,寇特中兽,https://bazaardb.gg/card/vq31zvwb1bk8zwc8qw42k12z7g/%E5%AF%87%E7%89%B9%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给寇特时，获得一件附魔的中型弹药物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Colt，品质 青铜，占格 Medium。,,reference_reserved,,
bz_van_317,317,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-m0s99bw7l6kf4hyq0xmbgvxh25,库里欧的包裹,bronze,Medium,"package, medium, bronze, curio",1,merchant_curio,1,elem_草,Shiny,pal_317,库里中兽,https://bazaardb.gg/card/m0s99bw7l6kf4hyq0xmbgvxh25/%E5%BA%93%E9%87%8C%E6%AC%A7%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给库里欧时，获得一件附魔中型中立物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Curio，品质 青铜，占格 Medium。,,reference_reserved,,
bz_van_318,318,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-nmw0xq330ln798gkddym9hhk2b,库里欧的包裹,bronze,Small,"package, small, bronze, curio",1,merchant_curio,1,elem_草,Heavy,pal_318,库里小兽,https://bazaardb.gg/card/nmw0xq330ln798gkddym9hhk2b/%E5%BA%93%E9%87%8C%E6%AC%A7%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给库里欧时，获得一件附魔的小型中立物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Curio，品质 青铜，占格 Small。,,reference_reserved,,
bz_van_319,319,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-18690zzzjb0wlm87ympm4c54pbt,库里欧的包裹,silver,Large,"package, large, silver, curio",2,"merchant_curio, merchant_silvia",2,"elem_草, role_经济",Shiny,pal_319,库里大兽,https://bazaardb.gg/card/18690zzzjb0wlm87ympm4c54pbt/%E5%BA%93%E9%87%8C%E6%AC%A7%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给库里欧时，获得一件附魔的大型中立物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Curio，品质 白银，占格 Large。,,reference_reserved,,
bz_van_320,320,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-2wc3wmj500bzmj5nz54308zmcw,戈尔迪的包裹,silver,Small,"package, small, silver, goldie",2,"merchant_goldie, merchant_silvia",2,"role_坦克, role_经济",Golden,pal_320,戈迪小兽,https://bazaardb.gg/card/2wc3wmj500bzmj5nz54308zmcw/%E6%88%88%E5%B0%94%E8%BF%AA%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给戈尔迪时，获得一件附魔的小型物品和2经验值,BazaarDB Patch 16.2 商人包卡；归属 Goldie，品质 白银，占格 Small。,,reference_reserved,,
bz_van_321,321,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-j418542p7mncshc1j7bb3dmwcf,戈尔迪的包裹,silver,Medium,"package, medium, silver, goldie",2,"merchant_goldie, merchant_silvia",2,"role_坦克, role_经济",Golden,pal_321,戈迪中兽,https://bazaardb.gg/card/j418542p7mncshc1j7bb3dmwcf/%E6%88%88%E5%B0%94%E8%BF%AA%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给戈尔迪时，获得一件附魔中型物品和2经验值,BazaarDB Patch 16.2 商人包卡；归属 Goldie，品质 白银，占格 Medium。,,reference_reserved,,
bz_van_322,322,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-snm7048qfswm25nbwwffy7349f,戈尔迪的包裹,silver,Large,"package, large, silver, goldie",2,"merchant_goldie, merchant_silvia",2,"role_坦克, role_经济",Golden,pal_322,戈迪大兽,https://bazaardb.gg/card/snm7048qfswm25nbwwffy7349f/%E6%88%88%E5%B0%94%E8%BF%AA%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给戈尔迪时，获得一件附魔的大型物品和2经验值,BazaarDB Patch 16.2 商人包卡；归属 Goldie，品质 白银，占格 Large。,,reference_reserved,,
bz_van_323,323,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-38l7clzlwt1c07tk3qnh98585k,托克钟表店的包裹,silver,Large,"package, large, silver, tok-s-clocks",2,"merchant_tok-s-clocks, merchant_silvia",2,"role_经济, special_merchant",Shiny,pal_323,托克大兽,https://bazaardb.gg/card/38l7clzlwt1c07tk3qnh98585k/%E6%89%98%E5%85%8B%E9%92%9F%E8%A1%A8%E5%BA%97%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给托克钟表店时，获得一件附魔的大型加速、减速或冷却物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Tok's Clocks，品质 白银，占格 Large。,,reference_reserved,,
bz_van_324,324,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-gnzhy2f01jb2k4wgzf3bzx89vt,托克钟表店的包裹,silver,Medium,"package, medium, silver, tok-s-clocks",2,"merchant_tok-s-clocks, merchant_silvia",2,"role_经济, special_merchant",Shiny,pal_324,托克中兽,https://bazaardb.gg/card/gnzhy2f01jb2k4wgzf3bzx89vt/%E6%89%98%E5%85%8B%E9%92%9F%E8%A1%A8%E5%BA%97%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给托克钟表店时，获得一件附魔的中型加速、减速或冷却物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Tok's Clocks，品质 白银，占格 Medium。,,reference_reserved,,
bz_van_325,325,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-14j16462jssf1hl7pglgvnl71gb,托克钟表店的包裹,bronze,Small,"package, small, bronze, tok-s-clocks",2,"merchant_tok-s-clocks, merchant_curio",2,"elem_草, special_merchant",Heavy,pal_325,托克小兽,https://bazaardb.gg/card/14j16462jssf1hl7pglgvnl71gb/%E6%89%98%E5%85%8B%E9%92%9F%E8%A1%A8%E5%BA%97%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给托克钟表店时，获得一件附魔小型加速、减速或冷却物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Tok's Clocks，品质 青铜，占格 Small。,,reference_reserved,,
bz_van_326,326,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-12yzghm2dz443b3xgpscd7pqgl4,收容所谢尔比的包裹,bronze,Small,"package, small, bronze, shelter-shelby",2,"merchant_shelter-shelby, merchant_curio",2,"elem_草, role_抗压承伤",Shiny,pal_326,谢尔小兽,https://bazaardb.gg/card/12yzghm2dz443b3xgpscd7pqgl4/%E6%94%B6%E5%AE%B9%E6%89%80%E8%B0%A2%E5%B0%94%E6%AF%94%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给收容所谢尔比时，获得一件附魔的小型伙伴物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Shelter Shelby，品质 青铜，占格 Small。,,reference_reserved,,
bz_van_327,327,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-14g0fx52slgg3tn8mmd7cjy4dqy,收容所谢尔比的包裹,silver,Medium,"package, medium, silver, shelter-shelby",2,"merchant_shelter-shelby, merchant_silvia",2,"role_经济, role_抗压承伤",Shiny,pal_327,谢尔中兽,https://bazaardb.gg/card/14g0fx52slgg3tn8mmd7cjy4dqy/%E6%94%B6%E5%AE%B9%E6%89%80%E8%B0%A2%E5%B0%94%E6%AF%94%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给收容所谢尔比时，获得一件附魔中型伙伴物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Shelter Shelby，品质 白银，占格 Medium。,,reference_reserved,,
bz_van_328,328,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-1b05bgqqkcvwd6dkzkd8g10vlfy,收容所谢尔比的包裹,silver,Large,"package, large, silver, shelter-shelby",2,"merchant_shelter-shelby, merchant_silvia",2,"role_经济, role_抗压承伤",Golden,pal_328,谢尔大兽,https://bazaardb.gg/card/1b05bgqqkcvwd6dkzkd8g10vlfy/%E6%94%B6%E5%AE%B9%E6%89%80%E8%B0%A2%E5%B0%94%E6%AF%94%E7%9A%84%E5%8C%85%E8%A3%B9,"When you sell this to Shelter Shelby, get an Enchanted large Friend item and 1 XP",BazaarDB Patch 16.2 商人包卡；归属 Shelter Shelby，品质 白银，占格 Large。,,reference_reserved,,
bz_van_329,329,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-mc0xjbfm3syvtxhmt3m4gtv9zv,杰杰的包裹,silver,Large,"package, large, silver, jay-jay",2,"merchant_jay-jay, merchant_silvia",2,"elem_雷, role_经济",Heavy,pal_329,杰杰大兽,https://bazaardb.gg/card/mc0xjbfm3syvtxhmt3m4gtv9zv/%E6%9D%B0%E6%9D%B0%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给杰杰时，获得一件附魔大型物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Jay Jay，品质 白银，占格 Large。,,reference_reserved,,
bz_van_330,330,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-15nw844q3q0dvp7vydm2zkb2j4n,杰杰的包裹,bronze,Medium,"package, medium, bronze, jay-jay",2,"merchant_jay-jay, merchant_curio",2,"elem_草, elem_雷",Shiny,pal_330,杰杰中兽,https://bazaardb.gg/card/15nw844q3q0dvp7vydm2zkb2j4n/%E6%9D%B0%E6%9D%B0%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给杰杰时，获得一件附魔中型物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Jay Jay，品质 青铜，占格 Medium。,,reference_reserved,,
bz_van_331,331,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-16v803v2vjvhpkstfglw1zw1qgf,橡树君的包裹,silver,Large,"package, large, silver, lord-oak",2,"merchant_lord-oak, merchant_silvia",2,"role_经济, role_机动压制",Heavy,pal_331,橡君大兽,https://bazaardb.gg/card/16v803v2vjvhpkstfglw1zw1qgf/%E6%A9%A1%E6%A0%91%E5%90%9B%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给橡树君，获得一件附魔的大型物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Lord Oak，品质 白银，占格 Large。,,reference_reserved,,
bz_van_332,332,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-19fmmbt6wqh948l74h96y3h07hb,橡树君的包裹,bronze,Small,"package, small, bronze, lord-oak",2,"merchant_lord-oak, merchant_curio",2,"elem_草, role_机动压制",Shiny,pal_332,橡君小兽,https://bazaardb.gg/card/19fmmbt6wqh948l74h96y3h07hb/%E6%A9%A1%E6%A0%91%E5%90%9B%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给橡树君时，获得一件附魔小型物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Lord Oak，品质 青铜，占格 Small。,,reference_reserved,,
bz_van_333,333,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-19s391pk837stndc2l7f8p5406s,橡树君的包裹,bronze,Medium,"package, medium, bronze, lord-oak",2,"merchant_lord-oak, merchant_curio",2,"elem_草, role_机动压制",Shiny,pal_333,橡君中兽,https://bazaardb.gg/card/19s391pk837stndc2l7f8p5406s/%E6%A9%A1%E6%A0%91%E5%90%9B%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给橡树君时，获得一件附魔中型物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Lord Oak，品质 青铜，占格 Medium。,,reference_reserved,,
bz_van_334,334,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-2j6xzph63n1sw91p95qg2klskf,波尔的包裹,gold,Small,"package, small, gold, pol",2,"merchant_pol, merchant_goldie",2,"role_坦克, role_风系铺场",Golden,pal_334,波尔小兽,https://bazaardb.gg/card/2j6xzph63n1sw91p95qg2klskf/%E6%B3%A2%E5%B0%94%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给波尔时，获得一件附魔大型物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Pol，品质 黄金，占格 Small。,,reference_reserved,,
bz_van_335,335,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-b0yyljnl18vzqxy1wctst3pt63,波尔的包裹,silver,Large,"package, large, silver, pol",2,"merchant_pol, merchant_silvia",2,"role_经济, role_风系铺场",Heavy,pal_335,波尔大兽,https://bazaardb.gg/card/b0yyljnl18vzqxy1wctst3pt63/%E6%B3%A2%E5%B0%94%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给波尔时，获得一件附魔大型物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Pol，品质 白银，占格 Large。,,reference_reserved,,
bz_van_336,336,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-174dhgz1bmb6hk783sdwtv9b39z,波尔的包裹,gold,Medium,"package, medium, gold, pol",2,"merchant_pol, merchant_goldie",2,"role_坦克, role_风系铺场",Golden,pal_336,波尔中兽,https://bazaardb.gg/card/174dhgz1bmb6hk783sdwtv9b39z/%E6%B3%A2%E5%B0%94%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给波尔时，获得一件附魔大型物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 Pol，品质 黄金，占格 Medium。,,reference_reserved,,
bz_van_337,337,merchant_package,snapshot_vanessa_legacy_catalog_v1,snapshot_the_bazaar_patch_18_0_boundary,true,false,"current_rule_match,structured_effects,reward_payload,sell_target,availability",package-kkc47vv82s0jx3q5f47ypdc1mx,测试家的包裹,silver,Large,"package, large, silver, the-tester",2,"merchant_the-tester, merchant_silvia",2,"role_经济, role_抗压承伤",Heavy,pal_337,试家大兽,https://bazaardb.gg/card/kkc47vv82s0jx3q5f47ypdc1mx/%E6%B5%8B%E8%AF%95%E5%AE%B6%E7%9A%84%E5%8C%85%E8%A3%B9,当你将此物品出售给测试家时，获得一件来自任意英雄的附魔大型科技物品和1经验值,BazaarDB Patch 16.2 商人包卡；归属 The Tester，品质 白银，占格 Large。,,reference_reserved,,
